type,space,price,area_price,address,metro,time_to_metro,date,source
3-к. квартира,49,8 100 000₽,163 968 ₽,"ул. Антонова-Овсеенко, 13к3",Улица Дыбенко,15,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_494_m_25_et._8022368670?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
Квартира-студия,26,6 950 000₽,267 308 ₽,"пр-т Народного Ополчения, 149",Проспект Ветеранов,20,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_223_et._8045430699?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. квартира,42,7 800 000₽,185 714 ₽,"Краснопутиловская ул., 59",Автово,15,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42_m_56_et._7998982454?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
Апартаменты-студия,29,11 239 661₽,375 908 ₽,"Заставская ул., 33с3",Московские ворота,5,17.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_299_m_44_et._7812613022?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
1-к. квартира,42,10 000 000₽,235 294 ₽,"Северный пр-т, 10к1",Озерки,15,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_425_m_410_et._7933583134?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. апартаменты,67,16 500 000₽,245 536 ₽,"территория Лахта, Новая ул., 51к67",Беговая,31,15.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_672_m_23_et._7604740174?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. квартира,61,18 150 000₽,293 689 ₽,"Суздальское ш., 18к2",Проспект Просвещения,31,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_618_m_57_et._7908860558?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
Квартира-студия,26,6 300 000₽,237 736 ₽,"пос. Парголово, ул. Николая Рубцова, 3",Парнас,20,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_265_m_526_et._7973779141?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
3-к. квартира,75,20 900 000₽,277 926 ₽,"4-я Красноармейская ул., 2/35",Технологический ин-т II,5,13.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_752_m_45_et._7870321819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
4-к. квартира,74,11 500 000₽,154 155 ₽,"пр-т Луначарского, 62к1",Озерки,20,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_746_m_39_et._7848770110?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
1-к. квартира,30,7 961 800₽,258 500 ₽,"ул. Ивана Фомина, 8",Проспект Просвещения,15,28.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_308_m_69_et._7798711309?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. квартира,59,15 900 000₽,269 036 ₽,"Антокольский пер., 4к1",Пролетарская,15,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_591_m_2326_et._7990120766?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
1-к. квартира,31,7 950 000₽,256 452 ₽,"ул. Софьи Ковалевской, 1к1",Академическая,15,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_37_et._7857438344?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
Квартира-студия,21,5 550 000₽,259 346 ₽,"Средний пр-т Васильевского острова, 46",Василеостровская,5,20.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_214_m_34_et._4437043820?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
3-к. квартира,81,17 200 000₽,212 084 ₽,"Петергофское ш., 17к1",Юго-Западная,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_811_m_125_et._7910539626?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
Квартира-студия,30,6 400 000₽,213 333 ₽,"ул. Радищева, 17-19",Площадь Восстания,10,28.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_25_et._7754498846?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
4-к. квартира,92,19 900 000₽,215 135 ₽,"Гороховая ул., 39",Сенная площадь,5,27.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_925_m_45_et._8045746116?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. квартира,50,12 900 000₽,257 485 ₽,"Будапештская ул., 5к2",Международная,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501_m_79_et._7977528322?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. квартира,63,13 600 000₽,215 873 ₽,"ул. Ворошилова, 25к1",Ладожская,20,23.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_63_m_1922_et._7838224633?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
1-к. квартира,30,6 500 000₽,213 115 ₽,"пр-т Науки, 14к1",Академическая,10,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_305_m_79_et._7888944109?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. квартира,100,46 900 000₽,468 531 ₽,"пр-т Обуховской Обороны, 70к4",Елизаровская,10,30.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_1001_m_512_et._7693867524?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJOMFdvVEtuT3RZRTY1TFd0Ijt9Veslrj8AAAA
2-к. квартира,54,11 250 000₽,205 667 ₽,"Малая Балканская ул., 60к1",Дунайская,20,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_547_m_212_et._8001790533?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,46,8 800 000₽,191 304 ₽,"пр-т Художников, 30к2",Проспект Просвещения,20,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46_m_29_et._7932459881?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,47,6 500 000₽,138 298 ₽,"ул. Партизана Германа, 9к2",Проспект Ветеранов,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_45_et._7998922481?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,57,10 900 000₽,189 565 ₽,"ул. Ильюшина, 6",Комендантский проспект,5,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_575_m_610_et._7977768303?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,48,9 200 000₽,188 525 ₽,"Курляндская ул., 23",Балтийская,20,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_488_m_24_et._7918896095?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,30,6 500 000₽,213 115 ₽,"пр-т Науки, 14к1",Академическая,10,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_305_m_79_et._7888944109?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,44,12 000 000₽,269 663 ₽,"Садовая ул., 59",Садовая,10,24.07.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_445_m_35_et._7518973563?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,32,6 190 000₽,190 462 ₽,"пр-т Просвещения, 24/2",Проспект Просвещения,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_325_m_59_et._7931921059?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
3-к. квартира,49,10 800 000₽,219 512 ₽,"Прибрежная ул., 2/41",Рыбацкое,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_492_m_716_et._7930350072?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,49,12 470 000₽,252 429 ₽,"14-я линия Васильевского острова, 51",Василеостровская,10,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_494_m_44_et._7946009803?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,41,8 150 000₽,196 860 ₽,"пр-т Авиаконструкторов, 42к2",Комендантский проспект,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_414_m_910_et._7928430474?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,36,7 990 000₽,218 904 ₽,"пос. Парголово, ул. Фёдора Абрамова, 8",Парнас,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_365_m_2527_et._7939703246?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,25,5 000 000₽,200 000 ₽,"Автовская ул., 29",Автово,10,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_25_m_28_et._7887952334?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,31,5 600 000₽,177 778 ₽,"пос. Шушары, Новгородский пр-т, 10",Купчино,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_315_m_1324_et._7939218797?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,56,16 999 900₽,299 294 ₽,"Светлановский пр-т, 8",Удельная,30,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_568_m_69_et._7890503112?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,35,3 700 000₽,103 064 ₽,"Синопская наб., 28",Площадь А. Невского I,10,10.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_359_m_33_et._4635865206?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,36,6 499 000₽,177 084 ₽,"пос. Шушары, Школьная ул., 17",Купчино,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_367_m_416_et._7961703644?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
4-к. квартира,90,9 300 000₽,102 990 ₽,"пр-т Ударников, 18",Ладожская,31,24.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_903_m_815_et._7634757507?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,27,5 620 000₽,208 148 ₽,"ул. Жуковского, 5",Маяковская,10,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_27_m_47_et._7987661417?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,20,5 490 000₽,274 500 ₽,"Лиговский пр-т, 63",Площадь Восстания,10,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_37_et._7938563452?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,34,6 395 000₽,186 988 ₽,"Русановская ул., 18к6",Обухово,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_342_m_1224_et._7910528715?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,32,6 420 000₽,200 625 ₽,"ул. Сикейроса, 6к1",Озерки,5,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_19_et._7931394568?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,42,9 900 000₽,234 043 ₽,"Удельный пр-т, 55",Удельная,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_423_m_25_et._7999570784?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,37,10 500 000₽,280 000 ₽,"Российский пр-т, 8",Проспект Большевиков,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_375_m_1520_et._7928047545?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,16,3 990 000₽,249 375 ₽,"Садовая ул., 105",Балтийская,30,24.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_16_m_34_et._7903708080?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,33,9 580 000₽,290 303 ₽,"Наличная ул., 45к1",Приморская,10,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_49_et._7973704965?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,29,6 280 000₽,214 334 ₽,"пр-т Славы, 37",Проспект Славы,5,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_293_m_39_et._7961093632?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Апартаменты-студия,27,6 000 000₽,217 391 ₽,"ул. Хошимина, 16",Проспект Просвещения,10,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_276_m_1516_et._7932779084?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,30,5 750 000₽,191 667 ₽,"Садовая ул., 32/1",Сенная площадь,5,26.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_30_m_46_et._7906561431?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,13,3 180 000₽,244 615 ₽,"Оборонная ул., 29",Нарвская,15,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_13_m_12_et._7932680676?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,32,6 500 000₽,198 777 ₽,"Бассейная ул., 3",Парк Победы,20,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_327_m_35_et._7930185248?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
3-к. квартира,73,8 100 000₽,109 608 ₽,"пр-т Народного Ополчения, 205",Проспект Ветеранов,31,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_739_m_25_et._7946785959?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,17,3 600 000₽,209 302 ₽,"Кондратьевский пр-т, 54",Выборгская,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_172_m_15_et._7946675639?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,32,8 875 000₽,277 344 ₽,"пр-т Маршала Жукова, 26/16",Юго-Западная,5,06.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_89_et._7969357195?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
4-к. квартира,95,14 200 000₽,149 317 ₽,"Шлиссельбургский пр-т, 14к1",Рыбацкое,15,27.11.2023,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_951_m_412_et._3544814291?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,34,7 500 000₽,218 659 ₽,"пос. Парголово, Толубеевский пр., 14к1",Парнас,20,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_343_m_2527_et._7977672712?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,29,5 799 900₽,199 997 ₽,"ул. Евдокима Огнева, 10к1",Улица Дыбенко,20,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_29_m_45_et._7890288847?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
Квартира-студия,29,5 200 000₽,177 474 ₽,"Русановская ул., 18к8",Обухово,31,08.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_293_m_1624_et._4637075203?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,51,12 500 000₽,245 098 ₽,"ул. Ушинского, 31",Гражданский проспект,10,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51_m_59_et._8045891535?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,54,11 750 000₽,215 201 ₽,"Пулковское ш., 13к4",Московская,30,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_546_m_312_et._7968761140?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
2-к. квартира,45,6 900 000₽,153 333 ₽,"ул. Бабушкина, 89к3",Ломоносовская,10,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_25_et._7990085641?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
1-к. квартира,41,6 700 000₽,163 415 ₽,"д. Новосаратовка, ул. Первых, 4к3",Рыбацкое,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_41_m_922_et._7889630125?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXY1RrSjNFTFRaU0ZCSHJtIjt9GS1mQT8AAAA
