type,space,price,area_price,address,metro,subtitle,date,source
3-к. квартира,41,6 500 000₽,,"б-р Новаторов, 56","Ленинский проспект ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_417_m_35_et._7973757320?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,70,12 500 000₽,,"ул. Ярослава Гашека, 30/5","Дунайская ,6–10 мин.",,11 января 11:05,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_708_m_512_et._7867198239?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Апартаменты-студия,14 м²,6 000 000₽,,"Таллинская ул., 20/49","Новочеркасская ,6–10 мин.",,23 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_14_m_35_et._7806355870?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,43 м²,12 000 000₽,,"ул. Адмирала Черокова, 18к1",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_43_m_519_et._7991705646?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Апартаменты-студия,19,3 850 000₽,,"пос. Парголово, Толубеевский пр., 8к2","Парнас ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_195_m_1920_et._7848424335?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,44 м²,6 850 000₽,,"пр-т Просвещения, 68к1","Гражданский проспект ,21–30 мин.",,16 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_44_m_99_et._7587803910?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,57,15 000 000₽,,"Нарвский пр-т, 14к2","Нарвская ,до 5 мин.",,6 сентября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_577_m_48_et._3263280161?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,36 м²,10 500 000₽,,"Кушелевская дорога, 3к1","Лесная ,16–20 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_1125_et._7947614915?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,55,9 900 000₽,,"Петергофское ш., 3к6","Юго-Западная ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_555_m_69_et._7900966263?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,67 м²,16 500 000₽,,"ул. Шевченко, 9","Горный институт ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_67_m_25_et._7920425138?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,24,5 490 000₽,,"пр-т Ветеранов, 171к2",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_242_m_812_et._7961198653?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,25,6 250 000₽,,"Ленинский пр-т, 78к2","Юго-Западная ,21–30 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_256_m_1322_et._7970154371?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,58,10 450 000₽,,"пр-т Энтузиастов, 31к3","Ладожская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_587_m_517_et._7939745546?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,54,10 200 000₽,,"Светлановский пр-т, 95","Гражданский проспект ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_544_m_414_et._7879299491?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,44,12 990 000₽,,"ул. Ткачей, 4к2","Елизаровская ,6–10 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_444_m_712_et._7901857302?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,44,10 700 000₽,,"Парашютная ул., 38к1","Комендантский проспект ,21–30 мин.",,26 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_444_m_1819_et._7726779366?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,21,6 100 000₽,,"Среднерогатская ул., 20","Звёздная ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_218_m_517_et._7919862756?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,34,6 650 000₽,,"Пейзажная ул., 10","Гражданский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_345_m_1325_et._7966946726?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,30,9 449 000₽,,"Средний пр-т Васильевского острова, 100","Горный институт ,16–20 мин.",,25 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_303_m_56_et._7777621188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,30,9 449 000₽,,"Средний пр-т Васильевского острова, 100","Горный институт ,16–20 мин.",,25 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_303_m_56_et._7777621188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Апартаменты-студия,27,5 299 000₽,,"ул. Хошимина, 16","Проспект Просвещения ,6–10 мин.",,15 января 16:05,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_273_m_1316_et._7904248585?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35 м²,8 000 000₽,,"Глухарская ул., 20","Комендантский проспект ,от 31 мин.",,18 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_1219_et._7824649938?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,47 м²,8 060 000₽,,"Светлановский пр-т, 117","Гражданский проспект ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_59_et._7848341016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
3-к. квартира,80 м²,14 500 000₽,,"пр-т Юрия Гагарина, 36","Звёздная ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_80_m_89_et._7990048870?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,28,5 350 000₽,,"ул. Генерала Кравченко, 8",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_284_m_1112_et._8013027452?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
3-к. квартира,59,11 700 000₽,,"пр-т Авиаконструкторов, 13","Комендантский проспект ,6–10 мин.",,5 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_591_m_49_et._7433139773?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,44,6 500 000₽,,"ул. Черкасова, 21","Гражданский проспект ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448_m_15_et._7870151782?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Апартаменты-студия,27 м²,7 290 000₽,,"ул. Савушкина, 104","Старая деревня ,6–10 мин.",,26 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_27_m_78_et._7462625819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,30,6 600 000₽,,"пр-т Энергетиков, 28к3","Ладожская ,от 31 мин.",,7 января 13:09,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_307_m_25_et._7881658479?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,33,9 500 000₽,,"Кушелевская дорога, 7к5","Площадь Мужества ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_338_m_1921_et._7901002986?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,31,7 350 000₽,,"ул. Крыленко, 13к1","Улица Дыбенко ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_89_et._7999028819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,7 380 000₽,,"пр-т Энергетиков, 9к6","Ладожская ,11–15 мин.",,21 января 11:06,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_249_m_222_et._7855384983?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35 м²,7 350 000₽,,"Искровский пр-т, 1/13Ж","Проспект Большевиков ,6–10 мин.",,14 апреля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_49_et._3934425345?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,39,7 950 000₽,,"пос. Парголово, Заречная ул., 45к1","Парнас ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_396_m_1926_et._7892234010?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,59,12 500 000₽,,"Вербная ул., 12к1","Удельная ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_595_m_912_et._7889118091?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35,8 600 000₽,,"Морская наб., 9","Приморская ,16–20 мин.",,2 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_356_m_812_et._7800160518?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,37 м²,8 500 000₽,,"Ленинский пр-т, 114","Юго-Западная ,11–15 мин.",,29 ноября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_37_m_1313_et._4559583272?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,37,8 000 000₽,,"пр-т Тореза, 38","Площадь Мужества ,11–15 мин.",,10 февраля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_375_m_311_et._4524885743?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,23,6 490 000₽,,"Кронверкский пр-т, 51","Горьковская ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_238_m_23_et._7889116750?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,46,7 500 000₽,,"пр-т Народного Ополчения, 177","Проспект Ветеранов ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_464_m_35_et._7893316009?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,44 м²,9 400 000₽,,"Белградская ул., 32","Проспект Славы ,21–30 мин.",,1 марта 2020,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_39_et._1877112426?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,7 400 000₽,,"Арцеуловская аллея, 19",,,9 часов назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_244_m_2224_et._7920585882?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,45 м²,8 500 000₽,,"Тихорецкий пр-т, 29","Политехническая ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_45_m_1616_et._7893561858?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,80 м²,11 500 000₽,,"наб. Обводного канала, 55Г","Обводный канал ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_80_m_24_et._7889775305?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,40,9 990 000₽,,"Байконурская ул., 24","Комендантский проспект ,16–20 мин.",,17 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_403_m_317_et._7421051619?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,31,5 380 000₽,,"Народная ул., 40","Ломоносовская ,21–30 мин.",,11 января 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_318_m_55_et._3850461692?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,69,17 900 000₽,,"Малая Балканская ул., 26","Купчино ,6–10 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_692_m_216_et._7928833164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,6 400 000₽,,"Арцеуловская аллея, 23к1",,,14 января 2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_248_m_1920_et._3717163089?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,50,8 600 000₽,,"ул. Олеко Дундича, 24","Дунайская ,11–15 мин.",,21 января 14:32,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502_m_19_et._7844703057?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,41,9 699 999₽,,"Гаванская ул., 51","Приморская ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_414_m_15_et._7898929579?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
4-к. квартира,73,11 800 000₽,,"ул. Коммуны, 42к1","Ладожская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_735_m_59_et._7939057875?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,6 500 000₽,,"Плесецкая ул., 20к1","Комендантский проспект ,от 31 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_242_m_2225_et._7991001773?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35 м²,7 100 000₽,,"пос. Парголово, ул. Фёдора Абрамова, 21к3","Парнас ,16–20 мин.",,26 марта 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_922_et._7232692164?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,34,11 200 000₽,,"пр-т Энергетиков, 9к6","Ладожская ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_343_m_722_et._7938769825?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,44,7 200 000₽,,"Будапештская ул., 100","Дунайская ,6–10 мин.",,17 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443_m_79_et._7881556706?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,47,13 450 000₽,,"Большеохтинский пр-т, 8","Новочеркасская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_478_m_412_et._7899856592?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,53,13 300 000₽,,"ул. Лидии Зверевой, 9к1","Комендантский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_534_m_2225_et._7955783476?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,48,9 300 000₽,,"Турбинная ул., 27","Нарвская ,11–15 мин.",,18 января 17:16,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_488_m_22_et._7926214217?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,42,11 600 000₽,,"ул. Дыбенко, 4к1","Улица Дыбенко ,21–30 мин.",,28 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_421_m_1925_et._7728920761?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,33,7 500 000₽,,"пр-т Наставников, 34","Ладожская ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_332_m_1323_et._7848195231?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,33 м²,7 800 000₽,,"Кондратьевский пр-т, 53","Выборгская ,от 31 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_510_et._7908805410?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,32,7 800 000₽,,"ул. Олеко Дундича, 29","Дунайская ,11–15 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_323_m_79_et._7941599903?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,57,13 900 000₽,,"пр-т Художников, 15к1","Озерки ,16–20 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_577_m_79_et._7946100533?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
