type,space,price,area_price,address,metro,time_to_metro,subtitle,date,source
3-к. квартира,59,11 950 000₽,201 858 ₽ за м²,"Бухарестская ул., 67к1",Проспект Славы,до 5 мин.,"Агентов СО Своими Услугами, Прошу Не Беспокоить.
Не Тратьте Своё И Моё Времяу меня есть свой агент.

Продажа 3-Комнатной Квартиры С Видом На Парки.

Продается просторная трехкомнатная квартира в доме с развитой инфраструктурой!

Транспортная Доступность:
Метро в буквальной шаговой доступности — всего несколько шагов от дома! Идеальное расположение для тех, кто ценит свое время.

Расположение — 9 Этаж:
Панорамные виды на парки и водоемы.
Максимум света и солнца в течение всего дня.
Комфортная выс...",19 января 20:07,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_592_m_99_et._7820024326?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
3-к. квартира,69 м²,20 300 000₽,294 203 ₽ за м²,"ул. Шкапина, 15",Балтийская,11–15 мин.,"Продается 3х комнатная квартира в ЖК Glorax Балтийская. Очень удачная планировка, качественная отделка.

Месторасположение — 10 минут ( есть путь и за 7 минут) до м. Балтийская,
15 минут до м. Нарвская.

Лучшее предложение на рынке!

Очень удобная планировка — заезжай и живи. Все стены выровнены, под окраску, под обои. Система Умный дом, бесшумный лифт. 4 квартиры на этаже.

Квартира почти 70м2, находится на 2 этаже, 3 комнаты (10.9, 10,9, 12,5), при желании можно сделать огромную кухню — гостин...",13 сентября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_69_m_29_et._4253219637?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,69,14 000 000₽,202 020 ₽ за м²,,,,"Пpoдaетcя пpoсторная 2-комнaтная квaртиpа в ЖK Aлекcaндрoвcкий.

Удачная планировка, светлая и окна на две стороны.
3-й этаж, имеется лифт.
Общая площадь квартиры 69,3 м².
-Кухня 11,8 м².
-Гостиная 20,6 м².
-Спальня 14,3 м².
-Два санузла.
-Лоджия 3,8 м².

4-х этажный дом на 5 подъездов, встроенный подземный паркинг (бывают варианты аренды).

До ж/д станции Павловск 20 минут пешком, до Витебского вокзала 30 минут на электричке. Рядом необходимые магазины.

Два взрослых собственника (приобреталась...",Вчера,https://www.avito.ru/sankt-peterburg_pushkin/kvartiry/2-k._kvartira_693_m_34_et._7932582347?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
Квартира-студия,26 м²,9 600 000₽,369 231 ₽ за м²,"ул. Александра Матросова, 3",Лесная,11–15 мин.,"Id:36.
В Прямой продaже Bидоbaя Студия в ЖК бизнес-класса «Притяжение».

Общая площaдь 26 кв. М. ;

Кваpтиpa солнeчная;

Высокие потолки — 3,24 м.

Закрытая охраняемая территория.

Подземный паркинг.

Удобное расположение: Всего 10 минут пешком до станции метро «Лесная».

Без Обременений!
Никто не прописан;
Вся стоимость в договоре;
Прямая продажа — ключи на сделке;
Прозрачная история по документам;
Быстрый выход на сделку.
Один взрослый собственник.",17 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_99_et._7871829582?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
Апартаменты-студия,19 м²,4 290 000₽,225 789 ₽ за м²,"Ораниенбаумская ул., 22-24",Чкаловская,до 5 мин.,"B пpодажe апaртаменты (Не Дoля, не Ппа! Свoй кадастрoвый нoмep) в 5 минутax пeшкoм oт м Чкаловская. Кирпичный дом пoсле кaп ремонта, жeлeзобeтонные перекрытия. Вход через парадную, двop зaкрыт, 1 этаж, горячая вoдa бойлер, электричecтво 5 квт по договору. Абсолютно новый дизайнерский ремонт с заменой всех коммуникаций, теплый пол. Любые формы оплаты, можно в ипотеку.",24 августа 2024,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_19_m_15_et._4253645734?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,35,9 500 000₽,270 655 ₽ за м²,"наб. реки Каменки, 13к1",Проспект Просвещения,от 31 мин.,"Квартира в отличном расположении, прямо у парка. До метро 15 минут на транспорте. Отличный двор, много детских площадок. В квартире никто не жил, делали для себя, в итоге поменяли место работы, стало далеко добираться.
Мебель не вся остаётся и техника не входит. Находится в ипотеке, закрою сразу перед сделкой.
Агенты, не звоните!",29 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_351_m_1325_et._7763823932?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
Квартира-студия,29 м²,10 150 000₽,350 000 ₽ за м²,"Большеохтинский пр-т, 15к3",Новочеркасская,21–30 мин.,"Уютная студия в современном жилом комплексе.
Представляем вашему вниманию функциональную студию, которая станет идеальным вариантом как для собственного проживания, так и для инвестиций.

1. Расположение.
Современный жилой комплекс с развитой инфраструктурой.
Удобная транспортная доступность.
Наличие парковочных мест.
Благоустроенная придомовая территория. Детская площадка.
Безопасный район с хорошей экологией.

2. Особенности планировки.
Продуманная эргономика пространства.
Светлая и просторная...",14 января 17:56,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_29_m_510_et._7815798849?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,48,5 550 000₽,113 497 ₽ за м²,"пос. Парголово, ул. Ленина, 38",,,"Продается двухкомнатная квартира в экологически чистом, зеленом районе, чистая и светлая.

Изолированные комнаты 17,7кв м и 14,7, окна выходят во двор.

Пос. Парголово — регистрация Санкт — Петербург.

В пределах 12 минут транспортом находятся станции метро — Пр. Просвещения, Озерки, Удельная.

В пешей доступности автобусы на все направления и электричка.

Рядом 2 школы и 2 детских сада, магазины.

Документы готовы. Один собственник, без обременение.
Арт. 76486035.",17 октября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_489_m_22_et._4435516006?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,82 м²,38 500 000₽,469 512 ₽ за м²,"Нижне-Каменская ул., 7к1",Комендантский проспект,от 31 мин.,"3-к квартира с дизайнерским ремонтом (использовались премиальные материалы) в малоэтажном доме бизнес класса «ЖК на Нижне-Каменской».
Уголок уединения в оживленном районе, находится на спокойной улице с видом на Изотовский сквер и храм Спас на Каменке.

В 5 минутах заезд на Зсд, развитая инфраструктура, ТЦ, рестораны, супермаркеты.
Рядом спорткомплекс с бассейном Газпром, детские сады и школы.

Дом с закрытой благоустроенной территорией.
Подземный и наземный паркинг, гостевая парковка, круглосут...",25 апреля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_82_m_55_et._7340461545?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,32,13 100 000₽,406 832 ₽ за м²,"Парфёновская ул., 11к1",Фрунзенская,11–15 мин.,"Торг крайне минимальный, по факту он отсутствует — цена практически конечная.

Прямая продажа от собственника до начала марта, далее передаю объект агенту, снимаю объявление, стоимость естественно будет выше на 3-5 % минимум ( надеюсь понятно почему).

Однокомнатная квартира 33 метра в жк Галактика.

Несрочная продажа без агентов от собственника ( меня) без обременений и прочего.

В агентах не нуждаюсь ( уже был и всплыл:)) — если у вас есть клиенты на мою кв — пишите организуем встречу с вашим ...",30 сентября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_322_m_910_et._7652647978?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
Апартаменты-студия,22,4 550 000₽,205 882 ₽ за м²,"пос. Парголово, Толубеевский пр., 8к2",Парнас,11–15 мин.,"2 секция, окна во двор!
К/у летом 3000 руб, зимой 5000 руб.
В апартаментах есть всё необходимое для проживания! Кухонная мебель, большой холодильник, плита, духовой шкаф, стиральная машина. Большие просторные шкафы для хранения вещей.

Можно использовать как для проживания! Так и под инвестиции. Сдавать апартаменты можно самостоятельно или с помощью управляющей компании! Так как по статусу это помещение коммерческое то значит можно безбоязненно сдавать в аренду или использовать под коммерцию! С ...",2 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_221_m_1420_et._7717963031?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
7-к. квартира,191 м²,29 999 005₽,157 063 ₽ за м²,"Большой пр-т Петроградской стороны, 4",Спортивная,6–10 мин.,"Двусторонняя видовая квартира под ремонт с прекрасными данными:
-Нарядная парадная с витражами с улицы.
-Просторный лифт с черного входа.
-Большой балкон с видом на проспект и Тучков мост.
-12 больших окон.
-7 комнат плюс гардеробная 9 м. С большим окном.
-Закрытый двор с парковочным местом.
-Сохранный паркет, исторические двери и лепнина.
-Два входа.
-До метро «Спортивная» минута пешком.

Доходный дом Мильбрета (архитектор Розензон М. Д.) в стиле эклектика, построен в 1898 году. Дом с капремонт...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/7-k._kvartira_191_m_56_et._7961156425?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
4-к. квартира,114,31 400 000₽,273 281 ₽ за м²,"Таврическая ул., 9",Чернышевская,11–15 мин.,"Продажа | Роскошные метры в самом сердце Петербурга. Таврическая ул., 9 (Центральный район).

Предлагаем вашему вниманию просторную 4-комнатную квартиру в одном из самых атмосферных и престижных локаций старого Петербурга — на Таврической улице, дом 9. Это не просто квартира, это пространство с историей и огромным потенциалом для создания уникального семейного гнезда или доходного объекта.

ОБ Объекте:
Адрес: Таврическая ул., д. 9 (шаговая доступность от ст. М. «Чернышевская», набережной Невы, С...",3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1149_m_36_et._7931256155?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,64,16 000 000₽,248 447 ₽ за м²,"Бассейная ул., 7",Парк Победы,11–15 мин.,"Предлагается к продаже отличная 2-х комнатная угловая квартира с прекрасным.

Видом на парк Авиаторов. Отличная транспортная доступность. Рядом заезд на.

Зсд.

Описание квартиры:

— вместительная кухня с лоджией;

— две изолированные комнаты;

— раздельный санузел;

— окна выходят на парк Авиаторов — прекрасный вид из окон.

— возможна дальнейшая перепланировка с расширением кухни-гостиной.

— в спальне установлены хорошие шумозащитные окна с триплексом.

Особенности дома и территории:

— консь...",3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_644_m_210_et._7876508734?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,50 м²,12 200 000₽,244 000 ₽ за м²,"ул. Орбели, 8",Площадь Мужества,16–20 мин.,"Двушка в сталинке кирпич, большая кухня-гостиная 26 и, санузел 8 метров, комната 18.

Сделано все под себя, чистый светлый ремонт, балкон, хорошие соседи, очень тепло. Кухня остаётся, можно частично мебель если нужно.

Прямая продажа, один взрослый собственник. Вся сумма в договоре.

От метро пешком 10-15 минут. Рядом парки, озера, очень зелёный микрорайон. Кафе, магазины рядом, школа, детский сад, мфц.

Проблем с парковкой нет.

Я собственник. Обременений никаких нет точно! Можно проверить чере...",6 декабря 2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_45_et._3613313553?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,45,9 148 707₽,199 318 ₽ за м²,"ул. Карпинского, 6",Академическая,16–20 мин.,"Это судьба…

Звоните! Кто-нибудь может вас обогнать!

О квартире:

В продаже квартира с интересной и удобной планировкой. Только одно нахождение в этой квартире уже вызывает массу положительных эмоций. Вся техника остаётся новому владельцу.

Общая площадь без лоджии:45.9м 2.

Кухня: 5.5м2.

Спальня 1: 9.9 м2.

Спальня 2 ; 19.8 м2.

О доме:

В парадной свежий ремонт, во дворе свой сквер для отдыха, с качелями и скамейками.

Прямо в доме магазин Дикси рядом есть крупные гипермаркеты, до метро пешк...",27 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_459_m_55_et._7798055641?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,33 м²,12 000 000₽,363 636 ₽ за м²,"1-й Предпортовый пр., 13",Московская,21–30 мин.,"Предлагается к продаже 2Е-квартира в новом жилом комплексе кoмфopт-клacca «Философия». Комплекс расположен в Московском районе — одном из самых удобных и развитых районов города. Локация ценится за отличную транспортную доступность: рядом крупные магистрали, остановки общественного транспорта, удобный выезд в центр города и к аэропорту Пулково.
Дом кирпично-монолитный 2020 года постройки. Построен c использованием высококачественных материалов и современных технологий. Безопасность жильцов обесп...",28 января 09:43,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_1212_et._7922950909?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,44 м²,7 600 000₽,172 727 ₽ за м²,"Ленинский пр-т, 51",,,"В продаже 1кк Без Балкона!, которая позволит вам воплотить ваши дизайнерские решения в жизнь!

Квартира большая и светлая, пластиковые окна, металлическая входная дверь.

Ремонт от застройщика, поэтому сразу, чтоб не лукавить, квартира хочет ремонта.

Есть видео, которое можем отправить для ознакомления.

В целом, очень хорошая локация, вы вроде и в Питере, но сильно не загружены движением и ритмом этого города, тк дом рядом с заливом, а вода-это релакс, источник жизни.

Жить рядом с водоёмом-эт...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_44_m_1925_et._7852856714?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,58 м²,15 600 000₽,268 966 ₽ за м²,"Комендантский пр-т, 66к3",Комендантский проспект,от 31 мин.,"Продается уютная квартира с отличной планировкой!
Огромный коридор, где можно разместить как шкафы для хранения, так и велосипеды, коляски, самокаты.
Детская комната в мягких теплых оттенках, чтобы вашим деткам всегда было тепло и уютно.
Комнаты расположены через кухню, что очень удобно!
Вся квартира сделана в теплых оттенках, солнышко с 16 до 20 смотрит в окошко, но уже не так душно. Зимой очень тепло, проходят теплотрассы.
Кухня правильной планировки, встроенная техника.
Большая лоджия.
Огромн...",1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_58_m_125_et._7973525287?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
Квартира-студия,28 м²,6 390 000₽,228 214 ₽ за м²,"ул. Адмирала Трибуца, 7",,,"Продается уютная квартира-студия в жилом комплексе «Море», в одном из лучших мест Красносельского района, около Трц «Жемчужная плаза».
Удобный видовой 17 этаж (из окон виден залив). Приличные соседи, видеонаблюдение на этаже.
Вокруг великолепная инфраструктура и максимальная транспортная доступность.
Отличный вариант как для инвестиции так и для проживания.
Остается почти вся мебель и техника.
Прозрачная история владения.
Без долгов, обременений, запретов.
В собственности с 2019 г.
Никто не проп...",21 января 09:04,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_28_m_1719_et._7826260808?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
Доля в 2-к. квартире,52,3 800 000₽,72 658 ₽ за м²,"пос. Парголово, Приозерское ш., 20к6",,,"Продажа 1/2 доли в 2-х комнатной квартире. Ремонт выполнен с использованием качественных материалов, не от застройщика. В квартире комфортная планировка, комнаты и сан. Узел раздельные! Две комнаты: 19,4 кв. М. И 12,8 кв. М. Кухня 8,8 кв. М. С выходом на лоджию. Вид на лесопарковую территорию. Дом расположен в уникальном месте! Один взрослый собственник.",Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/dolya_v_2-k._kvartire_523_m_1010_et._7889663340?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
3-к. квартира,60,10 500 000₽,173 554 ₽ за м²,"Пражская ул., 33",Проспект Славы,11–15 мин.,"Неторопливо продается просторная и светлая квартира в старом добром Купчине напротив Администрации Фрунзенского р-на. Продажа от хозяина, не пенсионера (мошеннические схемы полностью исключены). Район обжитой, зеленый и симпатичный, с развитой инфраструктурой — всё под боком: метро, общественный транспорт, магазины, ТЦ, парки, лес под окном, школы, детсады, шикарные закаты, хорошие соседи, парковочные места (проблемы бывали лишь после аномальных снегопадов), яблони с вкусными яблоками и т. Д.
Ок...",25 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_605_m_89_et._7698862372?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,43 м²,9 700 000₽,225 581 ₽ за м²,"ул. Карпинского, 33к1",Академическая,21–30 мин.,"Продается большая однокомнатная квартира, в хорошем доме Setl group. Большая комната и кухня. Раздельный санузел, большая ванна. Застекленный большой балкон правильной формы. Везде стеклопакеты. Детская площадка во дворе, 2 лифта. Отличное Тсж. Остановка общественного транспорта у дома. Магазины пятерочка, фикс прайс, аптека, озон и вб. Недалеко окей, лента, Лемана про. Метро академическая, гражданский проспект. Много автобусов, трамваи. Детские сады и школы. Зеленый сквер и парк, поликлиники. 2...",21 мая 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_43_m_1316_et._7367473273?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
3-к. квартира,56 м²,11 200 000₽,200 000 ₽ за м²,"пр-т Ветеранов, 71",Проспект Ветеранов,11–15 мин.,"3-комнатная квартира 56 м² в зелёном районе.
Кирпичный дом, 3 этаж, окна во двор.
Недалеко от метро Проспект Ветеранов, пешком 15 минут.
Квартира светлая и тёплая, продаётся с мебелью — можно заехать и жить. Отличный вариант для семьи.
2 взрослых собственника, без обременений, быстрый выход на сделку, ипотека возможна, без рисков по документам.
Звоните, показы по договорённости.
Агентам просьба не звонить.",17 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_56_m_39_et._7549302151?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,35,9 700 000₽,273 239 ₽ за м²,"Антокольский пер., 6",Пролетарская,11–15 мин.,"Квартира в идеальном состоянии. Никогда не сдавалась, В квартире жил редко. Приезжал на праздники. Очень светлая и тёплая. Кухня Ikea еще в пленке.
ЖК Green City это комплекс из 3 жилых домов построенный лучшей строительной компанией Санкт-Петербурга Rbi Северный город. Огороженная территория, множество входов по индивидуальным ключам, включая сквозные парадные с консьержем в 1 корпусе. Круглосуточная охрана всей территории комплекса, со множеством камер.
Несколько стоянок возле комплекса с каме...",11 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_355_m_425_et._7917870156?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,38,9 800 000₽,252 577 ₽ за м²,"Плесецкая ул., 16",Комендантский проспект,от 31 мин.,"Агентов Прошу Не Беспокоить!

Продам чистую, светлую, уютную квартиру в Приморском р-не.
Продажа от собственника.
Общая площадь 38,6 кв. М.
Мебель и техника — по согласованию.
В квартире установлен кондиционер, новые водопроводные коммуникации, имеется балкон.

Хорошая транспортная доступность: все остановки общественного транспорта в 3х минутах ходьбы, в 2х минут школа и детский садик, в 10ти минутах ходьбы строится станция метро Шуваловский проспект. Так же, рядом находится Зсд, до которого ех...",15 ноября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_388_m_219_et._7885118103?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,58,10 600 000₽,182 444 ₽ за м²,"Северный пр-т, 123к1",Академическая,от 31 мин.,"Г. Санкт-Петербург, Северный пр-т, 123 к 1 «ЖК Ручьи» (Красногвардейский р-н).
Предлагается к продаже уютная 2-комнатная квартира 58.1 м² ( евро трешка) на комфортном 2 этаже 13-этажного дома.
Просторная кухня-гостиная 18.7 м.
Основные преимущества:
Изолированные комнаты (удобная планировка для семьи или сдачи в аренду).
Раздельный санузел.
Застеклённый балкон.
Ремонт от застройщика. Пластиковые окна, сделаны по всей квартире полы, прихожая, сан. Узел, кухня и ванная кафельная плитка, комнаты ла...",3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_581_m_213_et._7847628017?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,48,12 490 000₽,255 943 ₽ за м²,"Гражданский пр-т, 31к1",Академическая,6–10 мин.,"Добрый день!

Редкое предложение в этом районе и этом доме!
В продаже светлая, уютная, тёплая квартира -48,8 квадратных метров.
Находиться в 5 минутах от метро Академическая, с удобной планировкой. Всё комнаты изолированные, из одной комнаты выход на балкон, застеклён и утеплен.

Комнаты 18 кв метров — детская,
13.4 -спальня.
Кухня 8,3 кв. М.
Коридор 5 кв. М.
Ванна 2,1 кв м.
Туалет 1 кв м.
Балкон 1 кв м.

В квартире произведен капитальный качественный евроремонт. Заменены трубы, проводка. Стекло...",23 января 12:00,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_488_m_69_et._7828877560?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,32 м²,6 000 000₽,187 500 ₽ за м²,"2-я Комсомольская ул., 40к1",,,"Предлагается к продаже 1 комнатная квартира с удобной планировкой. Окна выходят во двор. Отличная транспортная доступность. Большой красивый парк рядом. Поликлиники, детские сады, школы — все в пешей доступности.1 взрослый собственник. Показы в удобное для Вас время.
Один взрослый собственник! Детей нет! Объект юридически чистый, не обременен, не в залоге! Подходит под ипотеку любого банка!
Принимаются все варианты оплаты, в том числе ипотечные кредиты, субсидии, сертификаты, материнский капитал...",13 ноября 2022,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_32_m_79_et._2607666580?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
2-к. квартира,45 м²,8 900 000₽,197 778 ₽ за м²,"Гражданский пр-т, 90к1",Академическая,6–10 мин.,"Пpодаeтся Бeз Комиссии от cобcтвенника уютнaя 2 к. Кв. В отличном состоянии, со всей обстановкой и техникой У Мetрo Аkaдemичeская по адресу Грaждaнcкий пp. Д.90 в 5 минутaх пешкoм до метpо.
Проблem с докумeнтaми Hет. Собственник один(это я), никто не зарегистрирован.
От ипотеки остался маленький хвостик, будет погашен.

Состояние квартиры отличное, недавно сделан полный ремонт, высота потолка 2,75(!).
В доме был проведён капитальный ремонт труб отопления и водоснабжения, ремонт парадной.

Пишите...",6 декабря 2024,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45_m_19_et._4486652247?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
1-к. квартира,37,7 850 000₽,208 223 ₽ за м²,"пос. Шушары, Вилеровский пер., 6",Купчино,от 31 мин.,"В помощи агентов Не Нуждаюсь! Агент есть! Лучше пишите.
Предлагаю Вашему вниманию, квартиру комфорт класса в обжитом районе со сложившейся инфраструктурой. 37.7м +большой остекленный балкон около 5 м2. 11 этаж из 14. Один взрослый собственник, в кв на данный момент проживают. В шаговой доступности остановки общественного транспорта, торговый центр. Запущена трамвайная ветка от ст. М. Купчино которая проходит не по далеку от дома и остановка располагается в 3 мин ходьбы. В пешей доступности детск...",2 октября 2021,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_377_m_1114_et._2222341996?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJTdkxucGJaSkVrSnZLMGVCIjt9DV02sT8AAAA
